runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
34,Other,6,42504,41.51,0
34,Fetch,6,107941,105.41,0
34,XHR,1,423,0.41,0
35,Document,2,17847,17.43,0
35,Script,77,589329,575.52,0
35,Stylesheet,6,74189,72.45,0
35,Font,2,45640,44.57,0
35,Other,6,42486,41.49,0
35,Fetch,7,108201,105.67,0
35,XHR,1,424,0.41,0
35,Ping,2,8622,8.42,0
35,Preflight,1,0,0,0
36,Document,2,17761,17.34,0
36,Script,77,589340,575.53,0
36,Stylesheet,6,74175,72.44,0
36,Font,2,45640,44.57,0
36,Other,6,42497,41.5,0
36,Fetch,7,108190,105.65,0
36,Ping,2,8613,8.41,0
36,XHR,1,423,0.41,0
36,Preflight,1,0,0,0
37,Document,2,17765,17.35,0
37,Script,77,589310,575.5,0
37,Stylesheet,6,74146,72.41,0
37,Font,2,45583,44.51,0
37,Other,6,42497,41.5,0
37,Fetch,6,107930,105.4,0
37,XHR,1,423,0.41,0
38,Document,2,17777,17.36,0
38,Script,77,589310,575.5,0
38,Stylesheet,6,74188,72.45,0
38,Font,2,45640,44.57,0
38,Other,6,42500,41.5,0
38,Fetch,7,108183,105.65,0
38,XHR,1,424,0.41,0
38,Ping,2,8621,8.42,0
38,Preflight,1,0,0,0
39,Document,2,17754,17.34,0
39,Stylesheet,6,74090,72.35,0
39,Script,77,589364,575.55,0
39,Font,2,45583,44.51,0
39,Other,6,42486,41.49,0
39,Fetch,7,108194,105.66,0
39,XHR,1,423,0.41,0
39,Ping,2,8619,8.42,0
39,Preflight,1,0,0,0
40,Document,2,17763,17.35,0
40,Script,77,589336,575.52,0
40,Stylesheet,6,74092,72.36,0
40,Font,2,45526,44.46,0
40,Other,6,42496,41.5,0
40,Fetch,6,107930,105.4,0
40,XHR,1,424,0.41,0
41,Document,2,17767,17.35,0
41,Script,77,589278,575.47,0
41,Stylesheet,6,74120,72.38,0
41,Font,2,45582,44.51,0
41,Other,6,42503,41.51,0
41,Fetch,6,107921,105.39,0
41,XHR,1,423,0.41,0
42,Document,2,17791,17.37,0
42,Script,77,589288,575.48,0
42,Stylesheet,6,74180,72.44,0
42,Font,2,45583,44.51,0
42,Other,6,42495,41.5,0
42,Fetch,6,107931,105.4,0
42,XHR,1,423,0.41,0
43,Document,2,17763,17.35,0
43,Script,77,589340,575.53,0
43,Stylesheet,6,74092,72.36,0
43,Font,2,45526,44.46,0
43,Other,6,42499,41.5,0
43,Fetch,6,107929,105.4,0
43,XHR,1,423,0.41,0
44,Document,2,17751,17.33,0
44,Script,77,589306,575.49,0
44,Stylesheet,6,74094,72.36,0
44,Font,2,45583,44.51,0
44,Other,6,42493,41.5,0
44,Fetch,6,107936,105.41,0
44,XHR,1,423,0.41,0
45,Document,2,17776,17.36,0
45,Script,77,589330,575.52,0
45,Stylesheet,6,74092,72.36,0
45,Font,2,45583,44.51,0
45,Other,6,42498,41.5,0
45,Fetch,6,107929,105.4,0
45,XHR,1,423,0.41,0
46,Document,2,17773,17.36,0
46,Stylesheet,6,74102,72.37,0
46,Script,77,589386,575.57,0
46,Font,2,45582,44.51,0
46,Other,6,42501,41.5,0
46,Fetch,6,107939,105.41,0
46,XHR,1,423,0.41,0
47,Document,2,17767,17.35,0
47,Script,77,589377,575.56,0
47,Stylesheet,6,74180,72.44,0
47,Font,2,45640,44.57,0
47,Other,6,42502,41.51,0
47,Fetch,7,108177,105.64,0
47,XHR,1,423,0.41,0
47,Ping,2,8611,8.41,0
47,Preflight,1,0,0,0
48,Document,2,17823,17.41,0
48,Script,77,589296,575.48,0
48,Stylesheet,6,74190,72.45,0
48,Font,2,45640,44.57,0
48,Other,6,42494,41.5,0
48,Fetch,7,108195,105.66,0
48,XHR,1,424,0.41,0
48,Ping,2,8619,8.42,0
48,Preflight,1,0,0,0
49,Document,2,17832,17.41,0
49,Stylesheet,6,74136,72.4,0
49,Script,77,589358,575.54,0
49,Font,2,45639,44.57,0
49,Other,6,42504,41.51,0
49,Fetch,6,107936,105.41,0
49,XHR,1,424,0.41,0
50,Document,2,17858,17.44,0
50,Script,77,589312,575.5,0
50,Stylesheet,6,74174,72.44,0
50,Font,2,45582,44.51,0
50,Other,6,42496,41.5,0
50,Fetch,7,108199,105.66,0
50,XHR,1,423,0.41,0
50,Ping,2,8616,8.41,0
50,Preflight,1,0,0,0
