runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
41,Stylesheet,4,62700,61.23,0
41,Font,2,45640,44.57,0
41,Other,4,32668,31.9,0
41,Image,1,1049,1.02,0
41,Fetch,7,108191,105.66,0
41,XHR,1,425,0.42,0
41,Ping,2,8616,8.41,0
41,Preflight,1,0,0,0
42,Document,2,18874,18.43,0
42,Script,76,580060,566.46,0
42,Stylesheet,4,62688,61.22,0
42,Font,2,45640,44.57,0
42,Other,4,32662,31.9,0
42,Image,1,1048,1.02,0
42,Fetch,8,108462,105.92,0
42,XHR,1,425,0.42,0
42,Ping,2,8615,8.41,0
42,Preflight,2,0,0,0
43,Document,2,18949,18.5,0
43,Script,76,580110,566.51,0
43,Stylesheet,4,62692,61.22,0
43,Font,2,45640,44.57,0
43,Other,4,32660,31.89,0
43,Image,1,1049,1.02,0
43,Fetch,7,108209,105.67,0
43,XHR,1,424,0.41,0
43,Ping,2,8614,8.41,0
43,Preflight,1,0,0,0
44,Document,2,18937,18.49,0
44,Script,76,580119,566.52,0
44,Stylesheet,4,62711,61.24,0
44,Font,2,45640,44.57,0
44,Other,4,32668,31.9,0
44,Image,1,1049,1.02,0
44,Fetch,7,108198,105.66,0
44,XHR,1,425,0.42,0
44,Ping,2,8613,8.41,0
44,Preflight,1,0,0,0
45,Document,2,18870,18.43,0
45,Script,76,580164,566.57,0
45,Stylesheet,4,62703,61.23,0
45,Font,2,45639,44.57,0
45,Other,4,32666,31.9,0
45,Image,1,1048,1.02,0
45,Fetch,8,108454,105.91,0
45,XHR,1,425,0.42,0
45,Ping,2,8618,8.42,0
45,Preflight,2,0,0,0
46,Document,2,18845,18.4,0
46,Script,76,580125,566.53,0
46,Stylesheet,4,62684,61.21,0
46,Font,2,45640,44.57,0
46,Other,4,32663,31.9,0
46,Image,1,1048,1.02,0
46,Fetch,7,108193,105.66,0
46,XHR,1,425,0.42,0
46,Ping,2,8610,8.41,0
46,Preflight,1,0,0,0
47,Document,2,18861,18.42,0
47,Script,76,580099,566.5,0
47,Stylesheet,4,62714,61.24,0
47,Font,2,45640,44.57,0
47,Other,4,32662,31.9,0
47,Image,1,1049,1.02,0
47,Fetch,7,108191,105.66,0
47,XHR,1,425,0.42,0
47,Ping,2,8617,8.42,0
47,Preflight,1,0,0,0
48,Document,2,18952,18.51,0
48,Script,76,580023,566.43,0
48,Stylesheet,4,62692,61.22,0
48,Font,2,45640,44.57,0
48,Other,4,32664,31.9,0
48,Image,1,1049,1.02,0
48,Fetch,7,108199,105.66,0
48,XHR,1,425,0.42,0
48,Ping,2,8615,8.41,0
48,Preflight,1,0,0,0
49,Document,2,18877,18.43,0
49,Script,76,580122,566.53,0
49,Stylesheet,4,62690,61.22,0
49,Font,2,45640,44.57,0
49,Other,4,32657,31.89,0
49,Image,1,1048,1.02,0
49,Fetch,7,108189,105.65,0
49,XHR,1,425,0.42,0
49,Ping,2,8615,8.41,0
49,Preflight,1,0,0,0
50,Document,2,18970,18.53,0
50,Script,76,580211,566.61,0
50,Stylesheet,4,62682,61.21,0
50,Font,2,45640,44.57,0
50,Other,4,32668,31.9,0
50,Image,1,1049,1.02,0
50,Fetch,7,108209,105.67,0
50,XHR,1,425,0.42,0
50,Ping,2,8621,8.42,0
50,Preflight,1,0,0,0
