runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
28,Stylesheet,4,26520,25.9,0
28,Script,100,773585,755.45,0
28,Font,2,45583,44.51,0
28,Fetch,11,240530,234.89,0
28,Other,2,10488,10.24,0
28,Image,9,147678,144.22,0
28,XHR,2,2131,2.08,0
28,Preflight,1,0,0,0
29,Document,2,15291,14.93,0
29,Stylesheet,4,26500,25.88,0
29,Script,100,773560,755.43,0
29,Font,2,45526,44.46,0
29,Fetch,10,239427,233.82,0
29,Other,2,10492,10.25,0
29,Image,2,20400,19.92,0
29,XHR,2,2131,2.08,0
30,Document,2,15378,15.02,0
30,Stylesheet,4,26503,25.88,0
30,Script,100,773687,755.55,0
30,Font,2,45640,44.57,0
30,Fetch,11,240197,234.57,0
30,Other,2,10487,10.24,0
30,Image,11,178401,174.22,0
30,XHR,2,2131,2.08,0
30,Preflight,1,0,0,0
31,Document,2,15317,14.96,0
31,Stylesheet,4,26512,25.89,0
31,Script,100,773485,755.36,0
31,Font,2,45583,44.51,0
31,Fetch,11,240556,234.92,0
31,Other,2,10492,10.25,0
31,Image,3,59541,58.15,0
31,XHR,2,2131,2.08,0
31,Preflight,1,0,0,0
32,Document,2,15314,14.96,0
32,Stylesheet,4,26531,25.91,0
32,Script,100,773572,755.44,0
32,Font,2,45583,44.51,0
32,Fetch,11,239792,234.17,0
32,Other,2,10489,10.24,0
32,Image,9,91960,89.8,0
32,XHR,2,2131,2.08,0
32,Preflight,1,0,0,0
33,Document,2,15406,15.04,0
33,Stylesheet,4,26513,25.89,0
33,Script,100,773670,755.54,0
33,Font,2,45583,44.51,0
33,Fetch,10,234158,228.67,0
33,Other,2,10486,10.24,0
33,Image,1,6530,6.38,0
33,XHR,2,2131,2.08,0
34,Document,2,15353,14.99,0
34,Stylesheet,4,26515,25.89,0
34,Script,100,773528,755.4,0
34,Font,2,45640,44.57,0
34,Fetch,11,240507,234.87,0
34,Other,2,10490,10.24,0
34,Image,4,36267,35.42,0
34,XHR,2,2177,2.13,0
34,Preflight,1,0,0,0
35,Document,2,15309,14.95,0
35,Stylesheet,4,26528,25.91,0
35,Script,100,773533,755.4,0
35,Font,2,45583,44.51,0
35,Fetch,11,239983,234.36,0
35,Other,2,10485,10.24,0
35,Image,2,31199,30.47,0
35,XHR,2,2131,2.08,0
35,Preflight,1,0,0,0
36,Document,2,15353,14.99,0
36,Stylesheet,4,26512,25.89,0
36,Script,100,773532,755.4,0
36,Font,2,45583,44.51,0
36,Fetch,11,239892,234.27,0
36,Other,2,10487,10.24,0
36,Image,4,26983,26.35,0
36,XHR,2,2154,2.1,0
36,Preflight,1,0,0,0
37,Document,2,15346,14.99,0
37,Stylesheet,4,26514,25.89,0
37,Script,100,773564,755.43,0
37,Font,2,45583,44.51,0
37,Fetch,11,240337,234.7,0
37,Other,2,10492,10.25,0
37,Image,7,71793,70.11,0
37,XHR,2,2178,2.13,0
37,Preflight,1,0,0,0
38,Document,2,15341,14.98,0
38,Stylesheet,4,26527,25.91,0
38,Script,100,773627,755.5,0
38,Font,2,45583,44.51,0
38,Fetch,11,240098,234.47,0
38,Other,2,10493,10.25,0
