scenario,scenarioLabel,throttlingProfile,throttlingLabel,requiresAuth,runIndex,timestamp,navigationDurationMs,browserFcpMs,browserLcpMs,ttfbMs,domContentLoadedMs,domInteractiveMs,loadEventMs,redirectTimeMs,dnsLookupMs,tcpConnectMs,tlsNegotiationMs,transferSizeBytes,decodedBodySizeBytes,encodedBodySizeBytes,jsHeapUsedSizeMB,jsHeapTotalSizeMB,scriptDurationMs,taskDurationMs,layoutDurationMs,totalPayloadKB,totalPayloadBytes,totalRequests,htmlDocumentKB,htmlDocumentRequests,jsPayloadKB,jsRequests,apiPayloadKB,apiRequests,cssPayloadKB,cssRequests,staticAssetKB,staticAssetRequests,lh_performanceScore,lh_fcpMs,lh_lcpMs,lh_ttiMs,lh_tbtMs,lh_cls,lh_speedIndex,lh_serverResponseTime
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,23,2026-04-01T09:18:28.404Z,22724,6253.700000017881,,369.09999999403954,14736.09999999404,6249.0999999940395,14753.5,0,56.30000001192093,93.5,48.400000005960464,14470,46683,14170,11.18,15.05,158.14,461.36,22.41,847.23,867568,104,18.47,2,566.83,76,106.4,9,61.21,4,77.51,7,100,499.425,617.727,1975.051,9.830999999999904,0.00782967032967033,465,199.812
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,24,2026-04-01T09:18:53.312Z,22752,6275.199999988079,,265.60000002384186,14766.800000011921,6270.4000000059605,14784.699999988079,0,37.900000005960464,124.59999999403954,64.19999998807907,14473,46683,14173,11.13,15.05,147.62,459.49,21.34,847.21,867542,104,18.47,2,566.87,76,106.39,9,61.17,4,77.5,7,100,496.926,687.557,786.163,0,0.00782967032967033,485,195.548
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,25,2026-04-01T09:19:18.413Z,22960,6434.199999988079,,270,14921.899999976158,6429.299999982119,14940.5,0,52.5,268.5,226.80000001192093,14465,46681,14165,11.18,15.05,164.36,477.44,21.89,847.13,867463,104,18.42,2,566.84,76,106.39,9,61.18,4,77.5,7,100,534.314,687.316,697.174,0,0.00782967032967033,502,231.541
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,26,2026-04-01T09:19:43.485Z,22933,6304.9000000059605,,247.90000000596046,14917.59999999404,6300.5,14936.699999988079,0,92.19999998807907,90.2000000178814,45.30000001192093,14465,46681,14165,11.2,15.05,168.25,468.91,21.31,847.04,867368,104,18.44,2,566.81,76,106.39,9,61.17,4,77.39,7,100,502.574,658.713,672.155,0,0.00782967032967033,472,178.552
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,27,2026-04-01T09:20:08.551Z,22925,6326.5,,239.7000000178814,14923,6322,14941,0,37.20000001788139,201.09999999403954,73,14470,46681,14170,11.2,15.05,165.46,474.3,21.03,847.21,867545,104,18.45,2,566.86,76,106.38,9,61.21,4,77.5,7,100,526.733,659.682,671.884,0,0.00782967032967033,501,230.836
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,28,2026-04-01T09:20:33.447Z,22753,6244.399999976158,,247.5,14736.09999999404,6239.899999976158,14754.299999982119,0,39.900000005960464,92.90000000596046,47.30000001192093,14475,46685,14175,11.19,14.8,164.48,471.78,20.65,847.21,867545,104,18.47,2,566.86,76,106.38,9,61.18,4,77.49,7,100,501.558,656.548,670.24,0,0.00782967032967033,480,212.4
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,29,2026-04-01T09:20:58.313Z,22721,6244.0999999940395,,238.30000001192093,14734.09999999404,6239.5999999940395,14752.800000011921,0,39.599999994039536,101.80000001192093,52.80000001192093,14468,46683,14168,11.15,15.05,155.2,454.89,21.03,847.21,867540,104,18.49,2,566.88,76,106.4,9,61.17,4,77.44,7,100,494.256,630.22,643.181,0,0.00782967032967033,471,216.587
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,30,2026-04-01T09:21:23.237Z,22784,6283.100000023842,,246.5,14769.40000000596,6278.600000023842,14787.800000011921,0,35.60000002384186,104.69999998807907,53.599999994039536,14470,46683,14170,11.2,14.8,157.11,472.57,22.04,847.34,867681,104,18.52,2,566.89,76,106.39,9,61.21,4,77.5,7,100,513.483,698.277,1972.235,8.998999999999796,0.00782967032967033,490,178.50900000000001
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,31,2026-04-01T09:21:48.306Z,22935,6393.799999982119,,263,14889.90000000596,6388,14908.09999999404,0,59.69999998807907,239.5,184,14469,46683,14169,11.22,15.05,165.22,480.09,21.69,847.17,867504,104,18.44,2,566.81,76,106.39,9,61.21,4,77.5,7,100,490.929,622.085,779.455,0,0.00782967032967033,461,216.40099999999998
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,32,2026-04-01T09:22:13.313Z,22867,6306,,274.5,14829.5,6301.5999999940395,14848.5,0,36.69999998807907,177.7000000178814,51.80000001192093,14470,46683,14170,11.13,15.3,159.71,456.75,20.97,847.06,867385,104,18.43,2,566.83,76,106.38,9,61.21,4,77.38,7,100,554.252,682.355,814.835,0,0.00782967032967033,528,270.096
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,33,2026-04-01T09:22:38.760Z,23292,6610.5,,771.8000000119209,15279.200000017881,6605.9000000059605,15297.40000000596,0,36.20000001788139,116.19999998807907,58.5,14466,46681,14166,11.17,15.05,159.28,472.45,21.73,847.07,867403,104,18.47,2,566.79,76,106.39,9,61.21,4,77.38,7,100,482.313,606.81,738.13,0,0.00782967032967033,458,181.907
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,34,2026-04-01T09:23:03.617Z,22713,6286.5,,246.5,14795.90000000596,6282.0999999940395,14813.800000011921,0,50.599999994039536,94.7000000178814,47.70000001788139,14473,46685,14173,11.14,15.05,159.2,468.02,22.15,847.09,867425,104,18.47,2,566.87,76,106.33,9,61.21,4,77.39,7,100,492.362,617.368,2461.05,0.9329999999999927,0.00782967032967033,461,184.433
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,35,2026-04-01T09:23:28.476Z,22716,6257.5,,213.40000000596046,14733.40000000596,6252.9000000059605,14750.700000017881,0,39.70000001788139,93.09999999403954,52.099999994039536,14469,46681,14169,11.18,15.3,166.32,485.58,22.22,846.94,867263,104,18.46,2,566.84,76,106.33,9,61.1,4,77.39,7,100,525.42,718.532,733.31,0,0.00782967032967033,509,229.387
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,36,2026-04-01T09:23:54.485Z,23873,6329.5,,266.7999999821186,14858.700000017881,6323.5,14877.300000011921,0,103.30000001192093,96.19999998807907,50.69999998807907,14476,46685,14176,11.18,15.3,160.42,479.97,21.51,847.03,867363,104,18.46,2,566.84,76,106.35,9,61.17,4,77.39,7,99,596.498,777.378,813.831,0,0.00782967032967033,575,289.95099999999996
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,37,2026-04-01T09:24:19.344Z,22720,6222.9000000059605,,245.09999999403954,14708.59999999404,6218.300000011921,14726.90000000596,0,39.900000005960464,84,45.19999998807907,14471,46683,14171,11.2,15.05,158.15,465.29,22.02,847.06,867390,104,18.51,2,566.83,76,106.34,9,61.17,4,77.38,7,100,500.862,685.301,721.996,0,0.00782967032967033,483,179.96499999999997
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,38,2026-04-01T09:24:44.263Z,22780,6308.800000011921,,227.69999998807907,14794.300000011921,6304.100000023842,14812.200000017881,0,109.2000000178814,93.2999999821186,49.5,14472,46685,14172,11.19,15.05,157.71,458.83,21.29,847.06,867390,104,18.49,2,566.82,76,106.33,9,61.21,4,77.38,7,100,527.458,679.728,758.837,0,0.00782967032967033,505,236.843
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,39,2026-04-01T09:25:10.190Z,23789,6316.300000011921,,246.39999997615814,14802.800000011921,6311.800000011921,14821.59999999404,0,119.39999997615814,91.30000001192093,48.19999998807907,14470,46683,14170,11.2,15.05,165.06,474.54,22.41,847.2,867534,104,18.59,2,566.86,76,106.33,9,61.21,4,77.4,7,100,524.22,662.447,814.167,0,0.00782967032967033,505,241.137
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,40,2026-04-01T09:25:35.172Z,22842,6339.5,,227.80000001192093,14862.199999988079,6335.0999999940395,14880.09999999404,0,95.40000000596046,101.09999999403954,54.80000001192093,14472,46683,14172,11.19,14.8,153.78,464.1,22.2,847.05,867380,104,18.48,2,566.89,76,106.34,9,61.13,4,77.39,7,100,505.571,632.188,726.676,0,0.00782967032967033,475,177.82600000000002
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,41,2026-04-01T09:26:00.085Z,22774,6252.9000000059605,,253.90000000596046,14739.90000000596,6248.199999988079,14758.90000000596,0,34.900000005960464,116.5,60.599999994039536,14470,46683,14170,11.17,15.05,168.06,480.14,21.84,846.94,867262,104,18.45,2,566.84,76,106.34,9,61.1,4,77.38,7,100,488.846,649.075,797.054,0,0.00782967032967033,462,184.521
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,42,2026-04-01T09:26:25.798Z,23569,6241.5,,232.89999997615814,14737.799999982119,6236.9000000059605,14755.5,0,52.599999994039536,104.19999998807907,55.5,14470,46683,14170,11.1,15.3,154.37,464.99,21.07,846.94,867264,104,18.43,2,566.88,76,106.33,9,61.1,4,77.39,7,100,507.646,631.114,642.154,0,0.00782967032967033,466,192.18099999999998
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,43,2026-04-01T09:26:50.716Z,22784,6249.299999982119,,200.90000000596046,14740.199999988079,6244.5999999940395,14757.699999988079,0,40.099999994039536,86,45.79999998211861,14474,46685,14174,11.16,15.3,167.98,483.19,21.53,846.95,867281,104,18.46,2,566.79,76,106.34,9,61.14,4,77.39,7,100,497.074,629.486,743.949,0,0.00782967032967033,466,166.834
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,44,2026-04-01T09:27:15.692Z,22838,6330.199999988079,,222.5,14828.399999976158,6325.5999999940395,14846.09999999404,0,59,175.89999997615814,129.39999997615814,14470,46681,14170,11.2,15.05,158.61,473.12,21.75,846.88,867203,104,18.42,2,566.81,76,106.33,9,61.13,4,77.39,7,99,586.823,743.03,756.651,0,0.00782967032967033,562,295.363
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,45,2026-04-01T09:27:40.611Z,22785,6256.600000023842,,305.5,14744.700000017881,6251.9000000059605,14764,0,32.70000001788139,96.19999998807907,51.29999998211861,14470,46683,14170,11.2,14.8,169.91,486.71,22.1,847.02,867345,104,18.46,2,566.83,76,106.34,9,61.17,4,77.39,7,100,551.64,681.046,826.938,0,0.00782967032967033,532,255.413
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,46,2026-04-01T09:28:05.766Z,23002,6335.299999982119,,281.69999998807907,14824.799999982119,6330.799999982119,14842.09999999404,0,34.5,183.90000000596046,57,14470,46681,14170,11.03,15.05,155.31,466.9,21.32,846.9,867230,104,18.45,2,566.79,76,106.34,9,61.13,4,77.39,7,100,553.862,690.458,704.032,0,0.00782967032967033,531,262.602
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,47,2026-04-01T09:28:30.733Z,22836,6302.5,,242.59999999403954,14831.5,6297.9000000059605,14850.300000011921,0,39.599999994039536,173,47.099999994039536,14469,46683,14169,11.18,15.3,156.51,462.68,21.35,846.99,867320,104,18.51,2,566.79,76,106.35,9,61.13,4,77.39,7,100,529.806,691.241,748.813,0,0.00782967032967033,508,245.239
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,48,2026-04-01T09:28:55.574Z,22720,6248.600000023842,,298.40000000596046,14737,6243.9000000059605,14755,0,36.599999994039536,98.2000000178814,53.30000001192093,14470,46681,14170,11.12,15.05,163.09,481.18,22.4,846.92,867247,104,18.44,2,566.81,76,106.34,9,61.13,4,77.39,7,100,523.864,688.442,849.335,0,0.00782967032967033,508,249.993
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,49,2026-04-01T09:29:20.520Z,22803,6344.699999988079,,228.09999999403954,14822.40000000596,6340.299999982119,14841.59999999404,0,35,177.2999999821186,57.900000005960464,14473,46683,14173,11.17,15.05,167.04,478.82,22.28,847,867333,104,18.47,2,566.87,76,106.33,9,61.14,4,77.39,7,100,499.311,644.619,638.057,0,0.00782967032967033,475,168.69299999999998
baseline,Legacy (Baseline 1),worst_case,Worst-Case (Stress),true,50,2026-04-01T09:29:45.440Z,22783,6243.9000000059605,,262.2000000178814,14741.09999999404,6239,14760.40000000596,0,37.599999994039536,115.90000000596046,59.099999994039536,14472,46683,14172,11.21,15.05,158.35,477.84,21.46,847.03,867361,104,18.51,2,566.8,76,106.34,9,61.17,4,77.39,7,100,523.803,715.83,749.195,0,0.00782967032967033,502,239.165
