runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
36,Script,100,773908,755.77,0
36,Font,2,45526,44.46,0
36,Fetch,11,240228,234.6,0
36,Other,2,10485,10.24,0
36,Image,8,50664,49.48,0
36,XHR,2,2176,2.13,0
36,Preflight,1,0,0,0
37,Document,2,15333,14.97,0
37,Stylesheet,4,26478,25.86,0
37,Script,100,773958,755.82,0
37,Font,2,45641,44.57,0
37,Fetch,11,240739,235.1,0
37,Other,2,10481,10.24,0
37,Image,6,68302,66.7,0
37,XHR,2,2199,2.15,0
37,Preflight,1,0,0,0
38,Document,2,15289,14.93,0
38,Stylesheet,4,26477,25.86,0
38,Script,100,774013,755.87,0
38,Font,2,45641,44.57,0
38,Fetch,11,241021,235.37,0
38,Other,2,10481,10.24,0
38,Image,9,76072,74.29,0
38,XHR,2,2176,2.13,0
38,Preflight,1,0,0,0
39,Document,2,15399,15.04,0
39,Stylesheet,4,26529,25.91,0
39,Script,100,773906,755.77,0
39,Font,2,45641,44.57,0
39,Fetch,10,240231,234.6,0
39,Other,2,10486,10.24,0
39,Image,14,81864,79.95,0
39,XHR,2,2199,2.15,0
40,Document,2,15386,15.03,0
40,Stylesheet,4,26478,25.86,0
40,Script,100,773929,755.79,0
40,Font,2,45641,44.57,0
40,Fetch,11,240766,235.12,0
40,Other,2,10490,10.24,0
40,Image,8,201064,196.35,0
40,XHR,2,2199,2.15,0
40,Preflight,1,0,0,0
41,Document,2,15394,15.03,0
41,Stylesheet,4,26431,25.81,0
41,Script,100,774020,755.88,0
41,Font,2,45643,44.57,0
41,Fetch,11,240572,234.93,0
41,Other,2,10483,10.24,0
41,Image,2,10669,10.42,0
41,Preflight,1,0,0,0
41,XHR,2,2199,2.15,0
42,Document,2,15358,15,0
42,Stylesheet,4,26422,25.8,0
42,Script,100,773900,755.76,0
42,Font,2,45643,44.57,0
42,Fetch,10,239937,234.31,0
42,Other,2,10485,10.24,0
42,Image,7,248997,243.16,0
42,XHR,2,2153,2.1,0
43,Document,2,15377,15.02,0
43,Stylesheet,4,26425,25.81,0
43,Script,100,773897,755.76,0
43,Font,2,45641,44.57,0
43,Fetch,11,240032,234.41,0
43,Other,2,10486,10.24,0
43,Image,4,24147,23.58,0
43,XHR,2,2176,2.13,0
43,Preflight,1,0,0,0
44,Document,2,15379,15.02,0
44,Stylesheet,4,26431,25.81,0
44,Script,100,773985,755.84,0
44,Font,2,45642,44.57,0
44,Fetch,11,234556,229.06,0
44,Other,2,10486,10.24,0
44,Image,1,6005,5.86,0
44,XHR,2,2199,2.15,0
44,Preflight,1,0,0,0
45,Document,2,15411,15.05,0
45,Stylesheet,4,26522,25.9,0
45,Script,100,773795,755.66,0
45,Font,2,45643,44.57,0
45,Fetch,11,234568,229.07,0
45,Other,2,10486,10.24,0
45,Image,1,6002,5.86,0
45,XHR,2,2176,2.13,0
45,Preflight,1,0,0,0
46,Document,2,15325,14.97,0
46,Stylesheet,4,26531,25.91,0
46,Script,100,773944,755.8,0
46,Font,2,45644,44.57,0
46,Fetch,11,240486,234.85,0
46,Other,2,10489,10.24,0
46,Image,5,38829,37.92,0
46,XHR,2,2199,2.15,0
46,Preflight,1,0,0,0
47,Document,2,15342,14.98,0
47,Stylesheet,4,26482,25.86,0
47,Script,100,773950,755.81,0
47,Font,2,45643,44.57,0
47,Fetch,11,240403,234.77,0
47,Other,2,10485,10.24,0
47,Image,5,58622,57.25,0
47,XHR,2,2199,2.15,0
47,Preflight,1,0,0,0
48,Document,2,15324,14.96,0
48,Stylesheet,4,26429,25.81,0
48,Script,100,773923,755.78,0
48,Font,2,45643,44.57,0
48,Fetch,11,240337,234.7,0
48,Other,2,10485,10.24,0
48,Image,7,143493,140.13,0
48,XHR,2,2176,2.13,0
48,Preflight,1,0,0,0
49,Document,2,15395,15.03,0
49,Stylesheet,4,26480,25.86,0
49,Script,100,773995,755.85,0
49,Font,2,45643,44.57,0
49,Fetch,11,240096,234.47,0
49,Other,2,10489,10.24,0
49,Image,8,40226,39.28,0
49,XHR,2,2176,2.13,0
49,Preflight,1,0,0,0
50,Document,2,15314,14.96,0
50,Stylesheet,4,26425,25.81,0
50,Script,100,773920,755.78,0
50,Font,2,45643,44.57,0
50,Fetch,11,240574,234.94,0
50,Other,2,10487,10.24,0
50,Image,8,523058,510.8,0
50,XHR,2,2199,2.15,0
50,Preflight,1,0,0,0
