runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
33,Other,6,42496,41.5,0
33,Fetch,7,108190,105.65,0
33,XHR,1,424,0.41,0
33,Ping,2,8618,8.42,0
33,Preflight,1,0,0,0
34,Document,2,17837,17.42,0
34,Stylesheet,6,74060,72.32,0
34,Script,77,589262,575.45,0
34,Font,2,45524,44.46,0
34,Other,6,42504,41.51,0
34,Fetch,7,108185,105.65,0
34,XHR,1,424,0.41,0
34,Ping,2,8613,8.41,0
34,Preflight,1,0,0,0
35,Document,2,17781,17.36,0
35,Script,77,589312,575.5,0
35,Stylesheet,6,74093,72.36,0
35,Font,2,45526,44.46,0
35,Other,6,42496,41.5,0
35,Fetch,7,108183,105.65,0
35,XHR,1,424,0.41,0
35,Ping,2,8619,8.42,0
35,Preflight,1,0,0,0
36,Document,2,17756,17.34,0
36,Stylesheet,6,74106,72.37,0
36,Script,77,589251,575.44,0
36,Font,2,45526,44.46,0
36,Other,6,42493,41.5,0
36,Fetch,7,108190,105.65,0
36,XHR,1,424,0.41,0
36,Ping,2,8619,8.42,0
36,Preflight,1,0,0,0
37,Document,2,17763,17.35,0
37,Script,77,589261,575.45,0
37,Stylesheet,6,74091,72.35,0
37,Font,2,45526,44.46,0
37,Other,6,42509,41.51,0
37,Fetch,8,108449,105.91,0
37,XHR,1,424,0.41,0
37,Ping,2,8616,8.41,0
37,Preflight,2,0,0,0
38,Document,2,17757,17.34,0
38,Stylesheet,6,74096,72.36,0
38,Script,77,589316,575.5,0
38,Font,2,45526,44.46,0
38,Other,6,42506,41.51,0
38,Fetch,7,108198,105.66,0
38,XHR,1,424,0.41,0
38,Ping,2,8621,8.42,0
38,Preflight,1,0,0,0
39,Document,2,17746,17.33,0
39,Stylesheet,6,74094,72.36,0
39,Script,77,589283,575.47,0
39,Font,2,45526,44.46,0
39,Other,6,42502,41.51,0
39,Fetch,7,108181,105.65,0
39,XHR,1,424,0.41,0
39,Ping,2,8615,8.41,0
39,Preflight,1,0,0,0
40,Document,2,17763,17.35,0
40,Stylesheet,6,74109,72.37,0
40,Script,77,589367,575.55,0
40,Font,2,45526,44.46,0
40,Other,6,42500,41.5,0
40,Fetch,7,108185,105.65,0
40,XHR,1,424,0.41,0
40,Ping,2,8617,8.42,0
40,Preflight,1,0,0,0
41,Document,2,17780,17.36,0
41,Stylesheet,6,74103,72.37,0
41,Script,77,589362,575.55,0
41,Font,2,45526,44.46,0
41,Other,6,42494,41.5,0
41,Fetch,7,108186,105.65,0
41,XHR,1,424,0.41,0
41,Ping,2,8619,8.42,0
41,Preflight,1,0,0,0
42,Document,2,17764,17.35,0
42,Stylesheet,6,74101,72.36,0
42,Script,77,589352,575.54,0
42,Font,2,45526,44.46,0
42,Other,6,42507,41.51,0
42,Fetch,8,108446,105.9,0
42,XHR,1,424,0.41,0
42,Ping,2,8614,8.41,0
42,Preflight,2,0,0,0
43,Document,2,17754,17.34,0
