scenario,scenarioLabel,throttlingProfile,throttlingLabel,requiresAuth,runIndex,timestamp,navigationDurationMs,browserFcpMs,browserLcpMs,ttfbMs,domContentLoadedMs,domInteractiveMs,loadEventMs,redirectTimeMs,dnsLookupMs,tcpConnectMs,tlsNegotiationMs,transferSizeBytes,decodedBodySizeBytes,encodedBodySizeBytes,jsHeapUsedSizeMB,jsHeapTotalSizeMB,scriptDurationMs,taskDurationMs,layoutDurationMs,totalPayloadKB,totalPayloadBytes,totalRequests,htmlDocumentKB,htmlDocumentRequests,jsPayloadKB,jsRequests,apiPayloadKB,apiRequests,cssPayloadKB,cssRequests,staticAssetKB,staticAssetRequests,lh_performanceScore,lh_fcpMs,lh_lcpMs,lh_ttiMs,lh_tbtMs,lh_cls,lh_speedIndex,lh_serverResponseTime
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,24,2026-04-01T07:19:35.979Z,4641,945.1000000238419,,100.90000000596046,1544.2000000178814,941.9000000059605,1555.9000000059605,0,49.19999998807907,162.30000001192093,118.30000001192093,13233,40143,12933,12.82,19.3,122.63,350.83,19.71,865.75,886526,104,17.42,2,575.5,77,106.07,8,72.37,6,85.97,8,100,195.621,195.621,252.883,0,0.00396577380952381,188,120.184
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,25,2026-04-01T07:19:42.810Z,4706,880,,131.69999998807907,1492.699999988079,852.9000000059605,1504.5,0,35,98.90000000596046,51,13233,40143,12933,10.16,19.8,128.78,364.04,19.76,865.91,886694,106,17.4,2,575.46,77,106.32,9,72.36,6,85.96,8,100,158.326,158.326,217.596,0,0.00396577380952381,153,84.768
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,26,2026-04-01T07:19:49.668Z,4699,904.5,,110.7999999821186,1530,901.5,1541.699999988079,0,41,187.59999999403954,130.2999999821186,13231,40141,12931,11.21,19.55,129.02,353.85,19.99,865.96,886745,106,17.42,2,575.5,77,106.32,9,72.36,6,85.96,8,100,154.688,154.688,195.249,0,0.00396577380952381,146,80.018
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,27,2026-04-01T07:19:56.588Z,4774,874.5,,97.2000000178814,1488.5,870.6999999880791,1500.199999988079,0,32.400000005960464,148.90000000596046,106.5,13235,40145,12935,11.9,19.3,119.33,347.93,19.48,865.67,886451,104,17.38,2,575.46,77,106.08,8,72.37,6,85.96,8,100,162.388,162.388,205.144,0,0.00396577380952381,160,73.142
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,28,2026-04-01T07:20:03.132Z,4407,919.5999999940395,,104.80000001192093,1567.4000000059605,916.5,1584.300000011921,0,109.19999998807907,115.90000000596046,59.099999994039536,13233,40143,12933,11.35,19.55,121.11,339.8,19.67,865.65,886423,104,17.42,2,575.44,77,106.06,8,72.36,6,85.96,8,100,198.614,198.614,242.825,0,0.00396577380952381,192,122.66799999999999
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,29,2026-04-01T07:20:09.659Z,4401,773.9000000059605,,95.59999999403954,1384,771.0999999940395,1396.0999999940395,0,34.599999994039536,94.19999998807907,48.099999994039536,13235,40145,12935,12.82,19.05,121.39,349.47,19.62,865.69,886464,104,17.37,2,575.49,77,106.08,8,72.37,6,85.97,8,100,160.588,160.588,397.813,0,0.00396577380952381,159,87.575
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,30,2026-04-01T07:20:16.074Z,4270,895.5999999940395,,91.19999998807907,1504.300000011921,891.4000000059605,1516.5,0,114.2999999821186,85.90000000596046,42.900000005960464,13235,40145,12935,11.75,19.3,125.05,343.83,19.03,865.77,886550,104,17.41,2,575.56,77,106.07,8,72.36,6,85.96,8,100,159.979,159.979,836.7420000305176,7.675999999999931,0.00396577380952381,155,82.616
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,31,2026-04-01T07:20:22.572Z,4366,839.4000000059605,,87,1440.300000011921,835.6999999880791,1451.5,0,36,100.40000000596046,49.099999994039536,13233,40143,12933,11.73,19.3,120.64,351.58,19.86,865.69,886471,104,17.36,2,575.52,77,106.06,8,72.38,6,85.97,8,100,210.557,210.557,269.249,0,0.00396577380952381,205,132.523
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,32,2026-04-01T07:20:29.041Z,4340,810.1999999880791,,176.2999999821186,1425.5,807.5,1437.8999999761581,0,46.099999994039536,97.40000000596046,49.80000001192093,13233,40143,12933,11.7,19.3,117.05,336.94,19.66,865.65,886428,104,17.41,2,575.44,77,106.07,8,72.37,6,85.95,8,100,160.396,160.396,222.143,0,0.00396577380952381,153,88.538
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,33,2026-04-01T07:20:35.720Z,4544,902.3000000119209,,100.59999999403954,1512,899.4000000059605,1523.5999999940395,0,46.19999998807907,187.90000000596046,55.400000005960464,13235,40145,12935,12.81,19.3,122.93,358.26,19.64,865.68,886460,104,17.35,2,575.48,77,106.07,8,72.41,6,85.96,8,100,227.342,227.342,333.964,0,0.00396577380952381,222,147.34199999999998
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,34,2026-04-01T07:20:42.459Z,4605,887.3000000119209,,141.40000000596046,1483.300000011921,874.7000000178814,1495.1000000238419,0,35.19999998807907,101.09999999403954,58.400000005960464,13231,40141,12931,12.82,19.05,122.27,350.89,20.94,865.63,886409,104,17.42,2,575.45,77,106.06,8,72.32,6,85.96,8,100,336.519,336.519,376.516,0,0.00396577380952381,330,237.411
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,35,2026-04-01T07:20:49.151Z,4549,979.3000000119209,,241.5,1597,975.7000000178814,1609,0,37.69999998807907,110.2000000178814,55,13233,40143,12933,10.27,19.05,125.54,345.32,18.35,865.66,886434,104,17.36,2,575.5,77,106.06,8,72.36,6,85.96,8,100,209.051,209.051,318.24,0,0.00396577380952381,202,127.921
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,36,2026-04-01T07:20:55.613Z,4319,813.2999999821186,,78.60000002384186,1414.0999999940395,810.3999999761581,1426.0999999940395,0,39.099999994039536,91.09999999403954,49.900000005960464,13233,40143,12933,11.75,19.3,118.65,334.09,19.24,865.59,886365,104,17.34,2,575.44,77,106.07,8,72.37,6,85.96,8,100,163.5,163.5,221.336,0,0.00396577380952381,156,90.521
