scenario,scenarioLabel,throttlingProfile,throttlingLabel,requiresAuth,runIndex,timestamp,navigationDurationMs,browserFcpMs,browserLcpMs,ttfbMs,domContentLoadedMs,domInteractiveMs,loadEventMs,redirectTimeMs,dnsLookupMs,tcpConnectMs,tlsNegotiationMs,transferSizeBytes,decodedBodySizeBytes,encodedBodySizeBytes,jsHeapUsedSizeMB,jsHeapTotalSizeMB,scriptDurationMs,taskDurationMs,layoutDurationMs,totalPayloadKB,totalPayloadBytes,totalRequests,htmlDocumentKB,htmlDocumentRequests,jsPayloadKB,jsRequests,apiPayloadKB,apiRequests,cssPayloadKB,cssRequests,staticAssetKB,staticAssetRequests,lh_performanceScore,lh_fcpMs,lh_lcpMs,lh_ttiMs,lh_tbtMs,lh_cls,lh_speedIndex,lh_serverResponseTime
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,25,2026-04-01T08:01:54.585Z,27673,11467.40000000596,,132.40000000596046,13652.199999988079,6143.5,13656.800000011921,0,33.69999998807907,161.90000000596046,105.40000000596046,11011,31651,10711,11.98,21.05,191.51,644.73,25.5,1088.49,1114609,125,15.06,2,755.79,100,231.23,13,25.84,4,60.57,5,100,96.405,96.405,101.739,0,0,48,0.15900000000000003
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,26,2026-04-01T08:02:33.088Z,36365,11320.09999999404,,275,13592.199999988079,6107,13596.5,0,50,116,60.30000001192093,11006,31651,10706,13.86,17.66,216.46,699.59,25.67,1352.63,1385089,130,14.97,2,755.58,100,237.05,13,25.9,4,319.13,10,100,104.325,104.325,1086.504,8.750999999999976,0,45,0.142
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,27,2026-04-01T08:03:04.837Z,29614,11405.700000017881,,135.19999998807907,13599.800000011921,6092,13604.5,0,57.80000001192093,116.19999998807907,58.69999998807907,11006,31651,10706,13.14,16.3,203.86,653.78,25.73,1189.95,1218508,131,14.98,2,755.88,100,236.55,13,25.8,4,156.73,11,100,98.585,98.585,100.682,0,0,47,0.15400000000000003
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,28,2026-04-01T08:03:41.471Z,34493,11282.800000011921,,172.5,13593.90000000596,6086.800000011921,13598.300000011921,0,32.5,134.10000002384186,59.400000005960464,11006,31651,10706,12.86,15.16,206.3,663.42,24.9,1154.08,1181773,129,14.94,2,755.64,100,236.45,13,25.86,4,121.19,9,100,426.72,426.72,426.72,0,0,89,0.14800000000000002
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,29,2026-04-01T08:04:10.711Z,27106,11252.90000000596,,175.90000000596046,13559.200000017881,6083.5999999940395,13563.300000011921,0,39.099999994039536,122.7000000178814,63.70000001788139,11006,31651,10706,13.97,21.3,190.8,621.97,25.76,1088.03,1114141,123,14.97,2,755.74,100,230.94,12,25.8,4,60.57,5,99,710.296,710.296,710.296,0,0,423,165.72
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,30,2026-04-01T08:04:40.254Z,27405,11285.300000011921,,148.5,13571.700000017881,6084.5999999940395,13576.40000000596,0,36.70000001788139,92.89999997615814,48.69999998807907,11006,31651,10706,12.1,21.05,202.03,637.99,25.62,1088.26,1114380,125,14.98,2,755.7,100,231.17,13,25.85,4,60.56,5,100,386.07,386.07,392.607,0,0,82,0.15100000000000002
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,31,2026-04-01T08:05:13.134Z,30723,11255.5,,153.30000001192093,13529.59999999404,6088.699999988079,13534,0,35.39999997615814,87.80000001192093,47,11006,31651,10706,12.87,17.91,193.49,649.59,25.85,1203.79,1232676,133,14.98,2,755.62,100,236.95,13,25.85,4,170.39,13,100,306.003,306.003,306.003,0,0,70,0.16999999999999998
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,32,2026-04-01T08:05:43.707Z,28434,11289.700000017881,,150.2999999821186,13563.600000023842,6097.9000000059605,13567.800000011921,0,52.400000005960464,99.09999999403954,49.79999998211861,11011,31651,10711,13.79,18.16,196.9,640.4,26.05,1148.5,1176065,129,15.01,2,755.7,100,236.75,13,25.86,4,115.18,9,100,450.423,450.423,450.423,0,0,89,0.14400000000000002
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,33,2026-04-01T08:06:14.744Z,28890,11471.199999988079,,173.40000000596046,13655.199999988079,6148.199999988079,13659.800000011921,0,59,190,133.80000001192093,11011,31651,10711,11.93,21.05,197.14,641.54,25.42,1088.58,1114709,125,15,2,755.93,100,231.17,13,25.91,4,60.56,5,100,285.682,285.682,285.682,0,0,69,0.161
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,34,2026-04-01T08:06:47.433Z,30550,11441.299999982119,,505.10000002384186,13721,6235.5999999940395,13725.699999988079,0,48,154.69999998807907,56,11006,31651,10706,13.27,18.3,212.12,683.56,25.58,1232.94,1262534,132,14.96,2,755.77,100,236.98,13,25.86,4,199.38,12,100,98.041,98.041,100.356,0,0,42,0.15500000000000003
